date	url	title	company	reason	replacement_url	job_id
2026-09-08	https://jobs.smartrecruiters.com/WesternDigital/744000130439520-specialist-3-customer-operations	Specialist 3, Customer Operations	Western Digital	job page marked expired		j_55473fdf56f8
2026-09-09	https://roche.wd3.myworkdayjobs.com/zh-CN/roche-ext/job/AI-Product-Manager_202606-116972-1	AI Product Manager	Roche	基础检查无法确认岗位标题、公司及读者可用申请详情		j_b510f4c0a663
2026-09-09	https://jobs.ashbyhq.com/deel/af020930-1d38-472c-a412-e06073875ad2	Enablement Manager, Revenue	Deel	基础检查无法确认岗位标题与公司		j_9b4872208385
2026-09-09	https://jobs.ashbyhq.com/bjakcareer/30e61c93-89e3-48e7-b72b-646ec764a78a	Business Operations Manager (Strategic Projects)	BJAK	基础检查无法确认岗位标题与公司		j_ad3a260900c7
2026-09-09	https://jobs.ashbyhq.com/bjakcareer/94d87fd3-d553-4a29-b3af-5716ac847bbf	Lead, Executive Operations	BJAK	基础检查无法确认岗位标题与公司		j_f5eaca50e6ad
2026-09-09	https://jobs.ashbyhq.com/synthesia/bd9ba8f0-b87b-4a3a-bca9-6496afc776f2	Field Marketing Manager, APAC	Synthesia	基础检查无法确认岗位标题与公司		j_c5fd95ff8a9d
2026-09-09	https://jobs.ashbyhq.com/elevenlabs/6c9008dc-06fb-41fd-a5e1-8896c7baa482	Events Lead – APAC	ElevenLabs	基础检查无法确认岗位标题与公司		j_26c5df589cf0
2026-09-09	https://jobs.workable.com/view/sLNfoRx6Rtvr7XRJ8i65YK/remote---senior-manager---devops%2Fplatform-engineering-in-china-at-makro-pro	Remote - Senior Manager - DevOps/Platform Engineering	Makro PRO	HTTP 410，岗位不可用		j_385fba99f8bc
2026-09-09	https://jobs.workable.com/view/hYeqodgHEa2FGjjqur6Hhy/remote-head-of-supply-chain%2C-dtc-health-%26-wellness-in-shenzhen-at-hyprwork	Head of Supply Chain, DTC Health & Wellness	Hyprwork	HTTP 410，岗位不可用		j_aa42ea61a057
2026-09-09	https://jobs.workable.com/view/5JAw5ucvj6Sxm4v3xjxeRZ/remote-marketing-manager---china-in-shanghai-at-peoplecert	Marketing Manager - China	PEOPLECERT	HTTP 410，岗位不可用		j_9cb902db907a
2026-09-11	https://job-boards.greenhouse.io/remotecom/jobs/7978382003	Coordinator, Payroll Client Services - APAC	Remote	possible bad page marker: captcha		j_f7523a9081e6
2026-09-11	https://abceducation-1719511743.na.teamtailor.com/jobs/547208-virtual-school-admissions-manager-china-based	Virtual School Admissions Manager (China-based)	ABC Education	possible bad page marker: log in		j_9d4d4e1a9137
2026-09-11	https://hr.novakidschool.com/o/senior-growth-product-manager-china-remote	Senior Growth Product Manager China (Remote)	Novakid	possible bad page marker: captcha		j_07c762d1341d
2026-09-11	https://thestudio.na.teamtailor.com/jobs/215654-sourcing-representative	Sourcing Representative	THE/STUDIO	possible bad page marker: log in		j_814cb30dad2b
2026-09-11	https://careers.highscale.ai/jobs/552302-video-editor	Video Editor	HIGHSCALE	possible bad page marker: log in		j_51b967bee3c4
2026-09-11	https://thestudio.na.teamtailor.com/jobs/691220-junior-influencer-marketing-ugc-coordinator	Junior Influencer Marketing & UGC Coordinator	THE/STUDIO	possible bad page marker: log in		j_a2c7393fec0d
2026-09-11	https://thestudio.na.teamtailor.com/jobs/501965-customer-success-manager-individual-contributor	Customer Success Manager (Individual Contributor)	THE/STUDIO	possible bad page marker: log in		j_6ca182ce30f2
2026-09-11	https://thestudio.na.teamtailor.com/jobs/696356-head-of-operations	Head of Operations	THE/STUDIO	possible bad page marker: log in		j_221a4ee594a6
2026-09-11	https://jobs.ashbyhq.com/bjakcareer/5bee3b49-e240-45fe-811c-d580a29b4656	Lead, HR Operations	Bjak	job title tokens not found; company tokens not found		j_f34dddefc44d
2026-09-11	https://jobs.ashbyhq.com/bjakcareer/9db57fdc-2d5d-4196-9a69-489eabdc9392	People Operations Specialist	Bjak	job title tokens not found; company tokens not found		j_0945cda96857
2026-09-11	https://jobs.ashbyhq.com/lilt-production/d7a5e875-6c02-4818-8bc0-6d0f7742467b	Customer Service & Support AI Rater & Evaluator	LILT	job title tokens not found; company tokens not found		j_1fc60f752d00
2026-09-11	https://jobs.ashbyhq.com/bjakcareer/eb944d69-6fdb-4a20-89b8-e70f74eef30e	Lead, People Systems	Bjak	job title tokens not found; company tokens not found		j_4a1188fd188c
2026-09-11	https://www.freightos.com/position/6E.A69	Sales Development Representative APAC	Freightos	possible bad page marker: log in; job title tokens not found		j_7521d32a3372
2026-09-12	https://jobs.lever.co/collabora/f7032fc1-9cca-4ba8-90e4-ecf27d3d2de9	Audio Consultant Engineer - Linux Audio Stack (Remote/Anywhere)	Collabora Productivity	官方职位接口已不存在该岗位		j_00ae6e3ad04e
2026-09-12	https://jobs.workable.com/view/9rjZshryxsAj1CeX5nf7PG/communication-designer-%28full-time%29---shanghai-%E5%B9%B3%E9%9D%A2%E8%AE%BE%E8%AE%A1%E5%B8%88---%E4%B8%8A%E6%B5%B7-in-shanghai-at-flowith	Communication Designer (Full-time) - Shanghai 平面设计师 - 上海	Flowith	http error 410		j_00c9df4005d6
2026-09-12	https://jobs.workable.com/view/n4kW63suABYGtimYPvwvaq/remote-senior-business-development-manager-china-in-china-at-ratehawk	Senior Business Development Manager China	RateHawk	http error 410		j_033bb6cf6e6e
2026-09-12	https://jobs.lever.co/collabora/9004aff0-3c70-46f4-af88-6dbd029c6e34	Platform Engineering Consultant (Remote/Anywhere)	Collabora Productivity	官方职位接口已不存在该岗位		j_03510df56107
2026-09-12	https://jobs.lever.co/xsolla/8fa72e71-c11e-44e7-95af-61d80e2f5a24	Junior QA Engineer	Xsolla	官方职位接口已不存在该岗位		j_04875559124f
2026-09-12	https://jobs.ashbyhq.com/sentient/8de396c7-fc94-4e1c-b1a4-5aa766f20ae3	Strategic Finance and Operations	Sentient	页面未找到岗位标题		j_04e0ddd2fe91
2026-09-12	https://jobs.lever.co/Sprinto/6317f326-3e05-4e5f-8f49-80ef4b5ffe34	Technical support Engineer	Sprinto	官方职位接口已不存在该岗位		j_0511a1673901
2026-09-12	https://jobs.ashbyhq.com/ethereum-foundation/221b118a-2d76-4fd6-bffb-c95d5e02076f	APAC Policy Manager	Ethereum Foundation	官方公开职位列表已不存在该岗位		j_05699ecab3d6
2026-09-12	https://jobs.lever.co/patsnap/b85aa927-6566-4d67-8d6c-b2c27776edf2	Product Marketing Manager, GTM – AI Agent Platform	PatSnap	官方职位接口已不存在该岗位		j_05769c0d87d6
2026-09-12	https://job-boards.greenhouse.io/adyen/jobs/7681247	Project Manager	Adyen	官方职位接口已不存在该岗位		j_05e283f12172
2026-09-12	https://jobs.workable.com/view/v7Eg7QVkdxHJ6APS3CSS4H/remote-global-content-%26-engagement-manager-in-bangkok-at-new-energy-nexus	Global Content & Engagement Manager	New Energy Nexus	http error 410		j_07357b815ab9
2026-09-12	https://job-boards.greenhouse.io/globalizationpartners/jobs/7703028003	Customer Success Manager	G-P	官方职位接口已不存在该岗位		j_0984fac8e825
2026-09-12	https://jobs.ashbyhq.com/supabase/4abf21b5-0fd3-4e2c-a384-6de77ec7f0d3	IT Systems Administrator	Supabase	页面未找到岗位标题		j_0a4b3415e60d
2026-09-12	https://jobs.ashbyhq.com/mapbox/219d4354-3f7d-40f9-b556-fbee304b8137	Technical Support Engineer III	Mapbox	页面未找到岗位标题		j_0ace060ba936
2026-09-12	https://jobs.workable.com/view/8T2PNuMBfNBbusVxGow3He/remote-u.s.-immigration-legal-assistant-(mandarin-bilingual)-in-china-at-law-offices-of-sabrina-li	U.S. Immigration Legal Assistant (Mandarin Bilingual)	Law Offices of Sabrina Li	http error 410		j_0b153b1fa0b3
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4964410101	Full Stack Engineer	Remote People	官方职位接口已不存在该岗位		j_0b976e71f7f7
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8370036002	Account Executive	impact.com	官方职位接口已不存在该岗位		j_0bc54e8ba28b
2026-09-12	https://jobs.ashbyhq.com/devsavant/38facd34-d362-491f-80ba-39580476137c	Senior Customer Success Manager (APAC)	DevSavant Inc.	官方公开职位列表已不存在该岗位		j_0ca5f16ede39
2026-09-12	https://job-boards.greenhouse.io/airbnb/jobs/7817040	Senior iOS Engineer, Global Markets	Airbnb	官方职位接口已不存在该岗位		j_0d39e3457540
2026-09-12	https://jobs.lever.co/neowiz/749c6287-767d-4c07-b730-83ca324ade59	[NEOWIZ China] Product Operations Manager	Neowiz	官方职位接口已不存在该岗位		j_0d4d5fb963fe
2026-09-12	https://job-boards.greenhouse.io/globalizationpartners/jobs/7784551003	Support Specialist (1 Year fixed term contract)	G-P	官方职位接口已不存在该岗位		j_0d6e34b37eaa
2026-09-12	https://job-boards.greenhouse.io/sonymusicentertainment/jobs/8223446002	Digital Content Operation Coordinator (1 year contract)	Sony Music	官方职位接口已不存在该岗位		j_0d718e845ab2
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4827341101	Sales Development Representative (China)	Remote People	官方职位接口已不存在该岗位		j_0d773a90a386
2026-09-12	https://www.collibra.com/company/careers/jobs/7837955?gh_jid=7837955	Senior Customer Support Engineer	Collibra	http error 404		j_0ebfe0b31477
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/4a79257a-d7c6-465f-aa39-52e8c414decb	Senior Talent Acquisition Specialist	BJAK	页面未找到岗位标题		j_0eca8e85c20a
2026-09-12	https://jobs.lever.co/zurichinstruments/29f81429-7f88-464d-80c4-a27281034930	Application Engineer - China	Zurich Instruments	官方职位接口已不存在该岗位		j_0f142bdf3def
2026-09-12	https://job-boards.greenhouse.io/applovin/jobs/4680923006	(Senior) Manager, Business Development	AppLovin	官方职位接口已不存在该岗位		j_0f8805059679
2026-09-12	https://apply.workable.com/speexx/j/528D869060	Online German Language Trainer	Speexx	页面未找到岗位标题		j_11e5a80af85b
2026-09-12	https://job-boards.greenhouse.io/onrunning/jobs/8027926	Specialist - Account Service	On	官方职位接口已不存在该岗位		j_125341e07261
2026-09-12	https://job-boards.greenhouse.io/gitlab/jobs/8589147002	Manager, Solutions Architect - APJ	GitLab	官方职位接口已不存在该岗位		j_12beeb74c14a
2026-09-12	https://job-boards.greenhouse.io/alpaca/jobs/6103120004	Brokerage Client Service Associate	Alpaca	官方职位接口已不存在该岗位		j_130fd4a494cf
2026-09-12	https://jobs.lever.co/xsolla/c8222d67-a318-46b0-aa00-44f6cc67918e	Senior/Middle Frontend developer - React	Xsolla	官方职位接口已不存在该岗位		j_13163d014636
2026-09-12	https://jobs.workable.com/view/h51N6GaczVWiF2krBu7ZvR/remote-e-commerce-marketing-manager---hk-based-in-hong-kong-at-living-in-a-bubble	E-commerce Marketing Manager - HK Based	Living in a Bubble	http error 410		j_15e71104fc3c
2026-09-12	https://job-boards.greenhouse.io/justworks/jobs/7974721	International Consultant, APAC	Justworks	官方职位接口已不存在该岗位		j_16d12c96873a
2026-09-12	https://boards.greenhouse.io/flexport/jobs/7988576?gh_jid=7988576	Senior Associate, Control Tower & Service Delivery	Flexport	官方职位接口已不存在该岗位		j_1784c1396729
2026-09-12	https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4242589009	Events Marketing Specialist, Greater China	Fanatics Collectibles	官方职位接口已不存在该岗位		j_1c07a1d0b05a
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8383181002	Customer Solutions Specialist	impact.com	官方职位接口已不存在该岗位		j_1ddd07915451
2026-09-12	https://job-boards.greenhouse.io/guidepoint/jobs/8399906002	Client Service Intern	Guidepoint	官方职位接口已不存在该岗位		j_1ebeb13672a7
2026-09-12	https://jobs.lever.co/veeva/8e3f7b6b-1cf8-43cf-b63b-c7cf576a523a	Legal Assistant/Paralegal	Veeva Systems	官方职位接口已不存在该岗位		j_1f0652d10375
2026-09-12	https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4687488006	Senior Test Engineer	SharkNinja	官方职位接口已不存在该岗位		j_1f408afbce58
2026-09-12	https://jobs.workable.com/view/8XpAusdE4okafBXHxnakBS/remote---senior-manager---commercial---china---regional-coverage-in-china-at-makro-pro	Remote - Senior Manager - Commercial - China - Regional Coverage	Makro PRO	http error 410		j_1f7f3fa2ca1a
2026-09-12	https://job-boards.greenhouse.io/okx/jobs/7650512003	Senior Strategy PMO / Project Manager (AI & Org Efficiency)	OKX	命中排除公司/域名规则		j_1f9e4ec7897b
2026-09-12	https://jobs.workable.com/view/diSHbXidTWEBefR93E6JwL/software-development-intern-in-shenzhen-at-wati.io	Software Development Intern	WATI.io	http error 410		j_225332b8f250
2026-09-12	https://jobs.workable.com/view/jfnwCWfqkFH8JiBYoNPv45/remote-senior-manager--product-owner%2C-e-commerce%28bilingual-in-chinese-%26-english%29-in-china-at-makro-pro	Senior Manager- Product Owner, E-commerce(Bilingual in Chinese & English)	Makro PRO	http error 410		j_239df8f8d37e
2026-09-12	https://jobs.lever.co/portcast/9eae7c37-09c8-4aa8-940e-8ccb746a0cad	Sales Manager (Greater China Market)	Portcast	官方职位接口已不存在该岗位		j_23aaf44cc268
2026-09-12	https://jobs.appliedmaterials.com/job/shanghai/amc-fso-internship/95/98035991776	AMC FSO Internship	Applied Materials	http error 404		j_244c2cf304d8
2026-09-12	https://jobs.citi.com/job/shanghai/kyc-operations-analyst-officer/287/95245137136	KYC Operations Analyst Officer	Citi	http error 404		j_250d190941e2
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8373840002	Customer Success Manager	Impact.com	官方职位接口已不存在该岗位		j_2521708634f0
2026-09-12	https://jobs.ashbyhq.com/supabase/847a7bd7-6b75-444a-aeda-d0b28a11c764	Platform Engineer - Multicloud	Supabase	页面未找到岗位标题		j_25841269a248
2026-09-12	https://apply.workable.com/cloudlinux-1/j/A6E4426247	Java Developer (remote, work anywhere)	CloudLinux	页面未找到岗位标题		j_2591a8426a00
2026-09-12	https://jobs.lever.co/cargo-partner/e85bb20c-e959-4bca-9df7-3c9326393860	Regional Coordinator Sales Enablement	cargo-partner	官方职位接口已不存在该岗位		j_2665768346b8
2026-09-12	https://job-boards.greenhouse.io/remotepeople/jobs/4931998101	Senior Back-End Engineer (Java)	Remote People	官方职位接口已不存在该岗位		j_26ac79b38484
2026-09-12	https://jobs.workable.com/view/nsSwzLfEEDVYgDnRQGYRiV/senior-marketing-manager-in-hong-kong-at-noble-panacea	Senior Marketing Manager	Noble Panacea	http error 410		j_2739cf084ddd
2026-09-12	https://jobs.workable.com/view/jRjMkbsUjS4ZA3P21xqC3n/hybrid-visual-director-in-shenzhen-at-vivaia	Visual Director	VIVAIA	http error 410		j_27b7e6f7c159
2026-09-12	https://jobs.lever.co/xsolla/48103c3c-358e-4290-ad81-03194ba74192	Senior QA Engineer	Xsolla	官方职位接口已不存在该岗位		j_28d883a80d87
2026-09-12	https://jobs.workable.com/view/jPYFRHkEbixbvWSYJgaYAw/regional-service-lead-emea-in-suzhou-at-solplanet	Regional Service Lead EMEA	Solplanet	http error 410		j_29631ae32229
2026-09-12	https://careers.marriott.com/senior-manager-brand-localization-and-experience-design-gc/job/71377BA5011510883929BAF666260ABD	Senior Manager, Brand Localization and Experience Design, GC	Marriott International / Marriott Careers	http error 404		j_2977d9646bfa
2026-09-12	https://jobs.workable.com/view/fzPHrdhuSbDCdvPpk7unL4/remote-marketing-intern-in-china-at-keywords-studios	Marketing Intern	Keywords Studios	http error 410		j_29d74babff66
2026-09-12	https://job-boards.greenhouse.io/globalizationpartners/jobs/7654063003	Sr Director, Sales (APAC)	G-P	官方职位接口已不存在该岗位		j_2a8dcb238f07
2026-09-12	https://jobs.lever.co/veeva/05acd8f1-fc74-4b07-adf1-f1e1434cabd1	Lead QA Engineer - Services Tooling	Veeva Systems	官方职位接口已不存在该岗位		j_2b46f8e22e64
2026-09-12	https://job-boards.greenhouse.io/altium/jobs/4588976006	Sr. SaaS Marketing Manager	Altium	官方职位接口已不存在该岗位		j_2dc21bb066f2
2026-09-12	https://jobs.lever.co/saviynt/b8a800cf-d792-4696-b764-cf3a92796776	Senior Director, Customer Success – APJ	Saviynt	官方职位接口已不存在该岗位		j_2e041ffdc6bd
2026-09-12	https://job-boards.greenhouse.io/gitlab/jobs/8324132002	Senior Backend Engineer, Gitlab Delivery: Runway (Platform Engineering)	GitLab	官方职位接口已不存在该岗位		j_2e28327f3585
2026-09-12	https://job-boards.greenhouse.io/levanta/jobs/5271206008	Customer Success Manager (Asia Based, Mandarin Fluent/English Proficient)	Levanta	官方职位接口已不存在该岗位		j_2eda2f9d40b0
2026-09-12	https://job-boards.greenhouse.io/automatticcareers/jobs/6216089	Happiness Engineer – Customer Support & Success	Automattic	官方职位接口已不存在该岗位		j_2efb5e14a822
2026-09-12	https://jobs.workable.com/view/jyQ2VRi6e5UQ9PEVBjeJUg/remote-social-media-manager-with-chinese---gaming---part-time-in-changsha-at-keywords-studios	Social Media Manager with Chinese - Gaming - Part-time	Keywords Studios	http error 410		j_2f18fb6e816d
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4719277101	Customer Enablement Manager（China）	Remote People	官方职位接口已不存在该岗位		j_2f87868215fe
2026-09-12	https://jobs.workable.com/view/mUi82xnNbvvs5L4AQ17fAA/remote-global-brand-%26-design-lead-%286-month-contract%29-in-shanghai-at-new-energy-nexus	Global Brand & Design Lead (6-month contract)	New Energy Nexus	http error 410		j_2f94c826ee40
2026-09-12	https://jobs.lever.co/hypebeast/d22f06ec-04ff-443a-bc8a-e4ea2837dada	Editor	Hypebeast	官方职位接口已不存在该岗位		j_30c185a1cb16
2026-09-12	https://yirifi.zohorecruit.in/jobs/careers/188042000000643192/Data-Engineer	Data Engineer	Yirifi.ai	页面标记: no longer available		j_3212328f90fe
2026-09-12	https://jobs.workable.com/view/jvwbpgrsRJHYdbV9RSjjjq/retail-operations-manager-in-shenzhen-at-vivaia	Retail Operations Manager	VIVAIA	http error 410		j_33207fbd045b
2026-09-12	https://boards.greenhouse.io/flexport/jobs/7992012?gh_jid=7992012	Payroll Manager, APAC	Flexport	官方职位接口已不存在该岗位		j_34b8eedca610
2026-09-12	https://jobs.ashbyhq.com/clerky/3563a84f-79d8-41c3-b1b7-76a35e8a2a72	Customer Operations & Writing Specialist (Entry Level)	Clerky, Inc.	页面未找到岗位标题		j_34e3774c0801
2026-09-12	https://job-boards.greenhouse.io/remotecom/jobs/7687348003	Manager, Sales - Southeast Asia/ Greater China	Remote	官方职位接口已不存在该岗位		j_351bc94b89a7
2026-09-12	https://jobs.workable.com/view/7bCiYn9q8DqWxErgEGahps/remote-sales-development-rep-%28sdr%29%3A-apac-in-singapore-at-valutico	Sales Development Rep (SDR): APAC	Valutico	http error 410		j_35568388789e
2026-09-12	https://jobs.workable.com/view/eWXZnaxLEdKJXxgfEogXzf/remote-china-sourcing-and-partnership-lead-in-china-at-infatica.io	China Sourcing and Partnership Lead	Infatica.io	http error 410		j_3647e78ef15d
2026-09-12	https://job-boards.greenhouse.io/scopely/jobs/5021593008	Director of Marketing	Scopely	官方职位接口已不存在该岗位		j_36730cd7a681
2026-09-12	https://jobs.workable.com/view/qwdigmHLK3GNxZ1EPofYhP/talent-acquisition-partner-in-shenzhen-at-zeal-group	Talent Acquisition Partner	Zeal Group	http error 410		j_368f8aa527a1
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/196a112b-6124-4361-a95b-1428c9abbd74	Product Lead - China (Remote)	Bjak	页面未找到岗位标题		j_3944f518bc32
2026-09-12	https://jobs.workable.com/view/n9CqcRgV5bBvyL3cz2gTAT/remote-wholesale-account-manager-%28sms%29-in-china-at-cequens	Wholesale Account Manager (SMS)	CEQUENS	http error 410		j_397e23fe7373
2026-09-12	https://jobs.lever.co/vo2-group/f958e06a-d87d-49d1-9bb7-442c767fe931	[VO2 APAC] - Project Manager	VO2 Group	官方职位接口已不存在该岗位		j_398024c598d8
2026-09-12	https://job-boards.greenhouse.io/twilio/jobs/7903877	Senior Customer Success Manager	Twilio	官方职位接口已不存在该岗位		j_39c6ff223769
2026-09-12	https://job-boards.greenhouse.io/point72/jobs/8689341002	Recruiting Coordinator, Investment Services	Point72	官方职位接口已不存在该岗位		j_3c03534f4a05
2026-09-12	https://jobs.workable.com/view/qUZXfuDzqKPg4inehHogG6/remote-preceptor-in-china-at-watson-institute	Preceptor	Watson Institute	http error 410		j_3ca732adcaa9
2026-09-12	https://job-boards.eu.greenhouse.io/jetbrains/jobs/4831771101	Head of Operations (China)	JetBrains	官方职位接口已不存在该岗位		j_3cf0e4cdf9c8
2026-09-12	https://jobs.workable.com/view/2MdqzqAv5qYvK96c4HrpC2/remote-senior-manager-of-customer-solution-in-shanghai-at-solplanet	Senior Manager of Customer Solution	Solplanet	http error 410		j_3d9624891688
2026-09-12	https://jobs.smartrecruiters.com/InformaGroupPlc/744000131620829-senior-analyst-consumer-electronics-iot	Senior Analyst, Consumer Electronics & IoT	Informa Group Plc.	官方职位接口已不存在该岗位		j_3f77de4df730
2026-09-12	https://jobs.lever.co/unlimit/7f1a9f4b-5f6b-4732-8aa0-e89fb66e3f3d	Onboarding Manager (APAC)	Unlimit	官方职位接口已不存在该岗位		j_3f9179e74da9
2026-09-12	https://job-boards.greenhouse.io/css/jobs/8335427002	Software Engineer, CloudKitchens - Beijing	CloudKitchens	官方职位接口已不存在该岗位		j_3ff0e535e95a
2026-09-12	https://asana.com/jobs/apply/7838490?gh_jid=7838490	Head of Customer Success APAC	Asana	http error 404		j_406221df40f3
2026-09-12	https://jobs.ashbyhq.com/omniscient/58af2337-9539-49af-bb14-a2f98281d85c	Graphic Designer	Omniscient	官方公开职位列表已不存在该岗位		j_407ff4123339
2026-09-12	https://jobs.ashbyhq.com/k-ID/744dfee9-8b84-4777-8882-6c69f1a6797c	Customer Success Manager, Greater China	k-ID	官方公开职位列表已不存在该岗位		j_40acf82e012f
2026-09-12	https://jobs.workable.com/view/wT34LtHQobekoUQdu7Xs9o/remote-account-manager---emea-in-london-at-tyk-technologies	SaaS Account Manager - EMEA	Tyk Technologies	http error 410		j_40cb250c5f92
2026-09-12	https://job-boards.greenhouse.io/appier/jobs/7369542	Account Operations Intern, Beijing	Appier	官方职位接口已不存在该岗位		j_40f0409ea757
2026-09-12	https://jobs.workable.com/view/55WArCdi2WFv4sws17c4JQ/hybrid-content-marketing-intern-in-shanghai-at-flowith	Content Marketing and Growth Hacker (Full-time/Intern)	Flowith	http error 410		j_4137b77bdc9b
2026-09-12	https://jobs.workable.com/view/nsNCtVga8kC1PuVCfanDJb/remote-social-media-manager-with-chinese---gaming---fixed-term-in-chengdu-at-keywords-studios	Social Media Manager with Chinese - Gaming - Fixed-term	Keywords Studios	http error 410		j_414b1420d7bd
2026-09-12	https://careers.airbnb.com/positions/7946288?gh_jid=7946288	AI Engineer, Community Support Engineering	Airbnb	http error 404		j_417e51f6afde
2026-09-12	https://jobs.lever.co/shopback-2/f2775c6c-94ae-4498-bd55-d003d2925abb	Marketing Intern	ShopBack	官方职位接口已不存在该岗位		j_42583a98acca
2026-09-12	https://careers.marriott.com/zh-cn/director-brand-portfolio-greater-china-design-hotels/job/7915FD629684CA0E2A389344D66EFC58	Director, Brand Portfolio - Greater China Design Hotels	Marriott / Design Hotels Careers	http error 404		j_4321547a4198
2026-09-12	https://jobs.lever.co/weloglobal/d9596624-0560-4682-825a-dd8ee98401d2	English into Japanese Medical Translators Remote	Welo Global	官方职位接口已不存在该岗位		j_44b5e174e6d4
2026-09-12	https://jobs.ashbyhq.com/socket/0f4dae19-9c49-4e45-acb7-365ca0099370	Sales Engineer, APAC	Socket	页面未找到岗位标题		j_44fd7be28804
2026-09-12	https://jobs.workable.com/view/sikvQQPnEeqy27fDKwRYV3/remote-broker-operations-specialist-in-china-at-threetrader	Broker Operations Specialist	ThreeTrader	http error 410		j_461ededbb14b
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/ea40be8e-9c3f-429e-b9d2-1e34a9ca270a	React Frontend Engineer - Claims & Policy Automation (China, Remote)	Bjak	页面未找到岗位标题		j_46fe4ba3c77c
2026-09-12	https://jobs.ashbyhq.com/runpod/25e7d414-e338-42dc-a206-ca4727f3f98f	Forward Deployed Engineer APAC	Runpod	页面未找到岗位标题		j_48fac0c9bd6e
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/6018725004	Support Engineer - China (Alibaba Cloud Strategic Accounts) 支持工程师 - 中国（阿里云战略客户）	ClickHouse	官方职位接口已不存在该岗位		j_4b9f07a9f609
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/37b972e1-6670-4351-8988-a14d6bfe72a7	Assistant Recruitment Manager	BJAK	页面未找到岗位标题		j_4ba6d7f267d4
2026-09-12	https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4208324009	Logistics Manager, APAC	Fanatics Collectibles	官方职位接口已不存在该岗位		j_4c49d4b88b5d
2026-09-12	https://careers.cathaypacific.com/en/careers/jobs/china/assistant-manager-member-recruitment-engagement-31050	Assistant Manager Member Recruitment & Engagement	Cathay / Cathay Careers	http error 404		j_4d634ef72696
2026-09-12	https://job-boards.greenhouse.io/cloudflare/jobs/8031945?gh_jid=8031945	Business Development Representative, Beijing	Cloudflare	官方职位接口已不存在该岗位		j_5092eeaeec6a
2026-09-12	https://job-boards.greenhouse.io/prolific/jobs/4587960101	AI Trainer - Advanced Mandarin Fluency	Prolific	官方职位接口已不存在该岗位		j_5095b50014d9
2026-09-12	https://www.lego.com/en-us/careers/job/digital-marketing-manager-00cf4c4615ce1000f2ad52e559ee0000	Digital Marketing Manager	The LEGO Group / LEGO Careers	http error 404		j_525eb907bff3
2026-09-12	https://job-boards.eu.greenhouse.io/jetbrains/jobs/4773679101	Talent Sourcer	JetBrains	官方职位接口已不存在该岗位		j_539f7d801cf6
2026-09-12	https://job-boards.greenhouse.io/remotecom/jobs/7728166003	Payroll Specialist Lead - China Payroll (Individual Contributor)	Remote	官方职位接口已不存在该岗位		j_5447780263dc
2026-09-12	https://careers.airbnb.com/positions/7768427?gh_jid=7768427	Staff Software Engineer, Global Markets (Backend)	Airbnb	http error 404		j_552b974f5b37
2026-09-12	https://job-boards.greenhouse.io/remotepeople/jobs/4801950101	QA Engineer (China)	Remote People	官方职位接口已不存在该岗位		j_561747362090
2026-09-12	https://careers.bureauveritas.com/China/job/%E4%B8%8A%E6%B5%B7%E5%B8%82-TA-Partner-Shan/1371908433	TA Partner	Bureau Veritas	页面标记: position has been filled		j_593ea3a44d4e
2026-09-12	https://jobs.workable.com/view/bmGrCkw1n4Q688y9mNQ4At/remote-sales-executive-%7C-networking-solutions-(hong-kong-%2F-china)-in-china-at-teltonika	Sales Executive | Networking Solutions (Hong Kong / China)	Teltonika	http error 410		j_5963af796298
2026-09-12	https://job-boards.greenhouse.io/adyen/jobs/7692490	Compliance Advisory Officer	Adyen	官方职位接口已不存在该岗位		j_59e6289a97a0
2026-09-12	https://jobs.ashbyhq.com/singular/ce99aad5-1bc4-4ca6-95d6-659f15a75e1c	Partnership Lead	Singular	官方公开职位列表已不存在该岗位		j_59edb7eaa8c3
2026-09-12	https://jobs.lever.co/veeva/39b95683-9c50-4721-aafe-68f3dad04f83	Data Analyst	Veeva Systems	官方职位接口已不存在该岗位		j_5a4f038e6c91
2026-09-12	https://job-boards.greenhouse.io/scopely/jobs/5298879008	Narrative Writer (Contractor)	Scopely	官方职位接口已不存在该岗位		j_5ab80cab8e9e
2026-09-12	https://jobs.lever.co/veeva/d5bfb1d5-72c4-45e8-8ca6-75097a3b617e	Manager/Senior Manager - Content Strategy - China	Veeva Systems	官方职位接口已不存在该岗位		j_5af2bfce4382
